"カテゴリ","会社名","URL","お問い合わせフォームのURL","エリア","電話番号"
"喫茶店・カフェ","サンビート","http://cafe.san-vito.net","http://cafe.san-vito.net","兵庫県","078-331-7865"
"喫茶店・カフェ","サンプリスィテ（simplicite）","https://blog.goo.ne.jp","https://goo.e-srvc.com/app/ask/p/916/rnt_subject/%E3%83%96%E3%83%AD%E3%82%B0%E3%81%AB%E9%96%A2%E3%81%99%E3%82%8B%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B","福岡県","092-262-5012"
"喫茶店・カフェ","サンマルク／石神井台店","http://p-link.co.jp","https://p-link.co.jp/contact/","東京都","03-3594-0309"
"喫茶店・カフェ","サンミ（sangmi）","http://sangmi.jp","https://sangmi.jp/contact/","大阪府","06-6375-3531"
"喫茶店・カフェ","サンヨーコーヒーカフェプラザ","http://www.sanyocoffee.com","https://www.sanyocoffee.com/contact/","大分県","0977-23-1134"
"喫茶店・カフェ","サンライズドーナツ","http://sunrise-donut.com","http://sunrise-donut.com/contact","石川県","0767-57-5553"
"喫茶店・カフェ","サンライン","http://www.sunline.co.jp","https://sunline.co.jp/contactus/","愛知県","0587-97-1436"
"喫茶店・カフェ","サンルーム","http://sunroom-pro.com","http://sunroom-pro.com","愛知県","052-981-1055"
"喫茶店・カフェ","サンレモ","http://sunlemo.exblog.jp","http://sunlemo.exblog.jp","兵庫県","079-277-5082"
"喫茶店・カフェ","サンローラン","https://www.ysl.com","https://www.ysl.com","愛知県","0569-87-2085"
"喫茶店・カフェ","シーサイドカフェビーコン","http://www.beacon-cafe.com","mailto:beacon@cp-sugiya.jp","広島県","0823-23-6000"
"喫茶店・カフェ","ジーバー亭パルナ店","http://www.palna.co.jp","mailto:info@palna.co.jp","茨城県","0299-78-3070"
"喫茶店・カフェ","シーボン","https://www.cbon.co.jp","https://www.cbon.co.jp/net/contact/contact.aspx","東京都","03-3831-4813"
"喫茶店・カフェ","シアターカフェNyan","http://www.c-nyan.com","http://www.c-nyan.com/contact/index.html","大阪府","06-6541-1282"
"喫茶店・カフェ","しあわせカフェらふぃおら","http://www.life-is-all-right.com","http://www.life-is-all-right.com/contact","愛知県","052-779-3707"
"喫茶店・カフェ","ジェイポップカフェ渋谷","http://www.j-popcafe.com","http://www.j-popcafe.com","東京都","03-5456-5767"
"喫茶店・カフェ","ジェノア","http://www.aruru-cittafelice.com","http://www.aruru-cittafelice.com/contact.html","沖縄県","0980-88-5470"
"喫茶店・カフェ","ジェノワーズ／武蔵野台店","http://www.food-surprise.jp","http://www.food-surprise.jp/4_contact/mail_form.html","東京都","042-368-1990"
"喫茶店・カフェ","シエル","http://www.kadokawa.co.jp","https://www.kadokawa.co.jp/support/","大阪府","072-848-7711"
"喫茶店・カフェ","シエル・エ・テール","http://cieletterre-shop.seesaa.net","http://cieletterre-shop.seesaa.net","東京都","03-5708-3041"
"喫茶店・カフェ","ジェルボー東京本店","http://www.gerbeaud.jp","http://gerbeaud.jp/contact","東京都","03-3499-0099"
"喫茶店・カフェ","シェレンバウム／黒磯店","http://www.e-baum.jp","https://www.e-baum.jp/contact/index.html","栃木県","0287-65-3898"
"喫茶店・カフェ","ジニスコーヒー","http://diniz.co.jp","http://www.diniz.co.jp/contact/","鹿児島県","099-295-3636"
"喫茶店・カフェ","シフォン","http://www.chiffon-cake.com","http://www.chiffon-cake.com","岐阜県","0577-37-2501"
"喫茶店・カフェ","シブルカフェ","http://www.cafecible.com","http://www.cafecible.com/contact","愛知県","052-682-0706"
"喫茶店・カフェ","しまうま珈琲幸店","http://shimaumacoffee.com","https://www.shimauma-coffee.com/blank-6","静岡県","053-471-4696"
"喫茶店・カフェ","ジムランコーヒー","http://www.jimlancoffee.com","https://jimlancoffee.shop-pro.jp/secure/?mode=inq&shop_back_url=http%3A%2F%2Fwww.jimlancoffee.com%2F&shop_id=PA01417724","愛知県","052-303-4131"
"喫茶店・カフェ","シャイン","http://g-shine.com","http://g-shine.com/contact.html","埼玉県","048-833-1045"
"喫茶店・カフェ","ジャズインポント","http://www.fujijazz.com","http://www.fujijazz.com/contact/","京都府","075-221-4353"
"喫茶店・カフェ","ジャズカフェむーら","http://murra.exblog.jp","http://murra.exblog.jp","京都府","075-703-0120"
"喫茶店・カフェ","ジャズカフェリヨン","http://www.hakomachi.net","http://hakomachi.net/toiawase.html","北海道","0138-47-3925"
"喫茶店・カフェ","ジャズスポットエルヴィン（ELVIN）","http://www.jazzsoda.com","http://www.jazzsoda.com","宮城県","0220-22-8793"
"喫茶店・カフェ","ジャックス","http://www.jaccs.co.jp","http://www.jaccs.co.jp","愛知県","0563-54-5985"
"喫茶店・カフェ","シャッツキステ","http://schatz-kiste.net","https://www.schatz-kiste.net/contact","東京都","03-5818-4095"
"喫茶店・カフェ","シャポー","http://www.kissaten.net","https://www.kissaten.net/access.html","神奈川県","0463-21-1024"
"喫茶店・カフェ","シャポーブランサンロード店","https://belle-c.jp","https://belle-c.jp/contact","愛知県","052-551-2551"
"喫茶店・カフェ","ジャルダン","http://www.nagoyakankohotel.co.jp","https://www.nagoyakankohotel.co.jp/contact/","岐阜県","058-263-9328"
"喫茶店・カフェ","シャルム","http://www.sharumu-salon.jp","http://www.sharumu-salon.jp/contact/","大阪府","06-6304-0605"
"喫茶店・カフェ","ジャローナ","http://www.jalona.jp","http://www.jalona.jp/contact/","東京都","03-3587-6810"
"喫茶店・カフェ","シャンズカフェ","http://shangs-cafe.com","http://shangs-cafe.com/contact","東京都","03-5812-1186"
"喫茶店・カフェ","シャンティーヒラノ","http://www.chantillyhirano.com","https://www.chantillyhirano.com/contact/index.html","愛知県","052-531-1012"
"喫茶店・カフェ","ジャンティーユ","http://www.gentille.ne.jp","http://www.gentille.ne.jp/contact/index.html","東京都","03-3712-9610"
"喫茶店・カフェ","じゅえる","http://jewely-oura.hirosakiya.com","http://jewely-oura.hirosakiya.com/mail/form.html","青森県","0172-34-3000"
"喫茶店・カフェ","シュクランキッチン","https://www.shukrankitchen.tokyo","https://www.shukrankitchen.tokyo/お問合せ/","東京都","03-6805-7821"
"喫茶店・カフェ","ジュノン","http://www.junon-ogikubo.com","https://www.junon-ogikubo.com/contact","東京都","03-3398-6121"
"喫茶店・カフェ","シュベール調布店","http://www.shubelu.co.jp","http://www.shubelu.co.jp/contact/index.html","東京都","042-485-0976"
"喫茶店・カフェ","シュロス","https://www.tanida-web.co.jp","https://www.tanida-web.co.jp/contact.html","奈良県","0742-49-0953"
"喫茶店・カフェ","ジョージーズパイ神戸（George’sPie）","http://www.georgespie.com","http://www.georgespie.com","兵庫県","078-781-8781"
"喫茶店・カフェ","ジョージィ・ポージィ","http://www.sweet-bakery.co.jp","https://www.sweet-bakery.co.jp/contactus","長野県","0263-36-2908"
"喫茶店・カフェ","ジョイ","http://www.nakanoshima-style.com","https://www.nakanoshima-style.com/contact","大阪府","06-6445-1801"
"喫茶店・カフェ","ジョイカフェ","http://www.joy-cafe.jp","http://www.joy-cafe.jp","北海道","0157-69-4646"
"喫茶店・カフェ","しょこら亭","http://www.cafe-choco.com","https://cafe-choco.com/contact/","東京都","042-682-2234"
"喫茶店・カフェ","ジョリボア","http://www.apia1-2.com","https://www.apia1-2.com/contact/","兵庫県","0797-73-5748"
"喫茶店・カフェ","ジョルダン","http://www.jorudan.co.jp","http://www.jorudan.co.jp","愛知県","0586-87-6186"
"喫茶店・カフェ","ジョワ・ド・ヴィーヴル","http://tea-shop.b1388.jp","http://tea-shop.b1388.jp","長崎県","0957-25-1163"
"喫茶店・カフェ","しらいしや","http://www.shiraishiya.com","http://www.shiraishiya.com/form_p/contact.html","岩手県","0198-67-6119"
"喫茶店・カフェ","シルク","http://www.testarossacafe.net","喫茶店・カフェ","東京都","03-3841-6791"
"喫茶店・カフェ","シルクレーム","http://www.nissei-com.co.jp","https://www.nissei-com.co.jp/inquiry.jsp","東京都","03-3464-4900"
"喫茶店・カフェ","しるべ","http://www.shouzandou.co.jp","http://www.shouzandou.co.jp/inquiry/","岡山県","0867-72-0143"
"喫茶店・カフェ","シンシア","http://sincere-sweets.com","http://sincere-sweets.com/contact","愛知県","0568-34-3388"
"喫茶店・カフェ","シンプル（SIMPLE）","http://www.z-simple.com","https://www.z-simple.com/contact/index.html","三重県","059-246-6632"
"喫茶店・カフェ","スープラスイオン鹿児島ショッピングセンター店","https://ja-kumishoku.jp","https://ja-kumishoku.jp/contact","鹿児島県","099-263-1940"
"喫茶店・カフェ","スーホルムカフェ","http://www.soholmcafe.com","http://www.actus-interior.com/contact/","富山県","076-466-1004"
"喫茶店・カフェ","スイーツパラダイス柏店","http://www.sweets-paradise.jp","http://www.sweets-paradise.jp/contact","千葉県","04-7148-2387"
"喫茶店・カフェ","スイーツピース","http://www.sweets-peaces.com","http://www.sweets-peaces.com/inquiry","北海道","011-788-7086"
"喫茶店・カフェ","スイーツリングカフェ","http://sweetsringcafe.com","http://www.sweetsringcafe.com/shopinfo.html#sec05","三重県","0595-42-8880"
"喫茶店・カフェ","スィート・オブ・オレゴン","http://ccake.jp","https://ccake.jp/contact/?itemnoflg=1","愛知県","052-703-8350"
"喫茶店・カフェ","スキュー（Skew）","http://www.skew.jp","https://www.skew.jp/contact/","東京都","03-5293-4400"
"喫茶店・カフェ","スクールカフェディオス学園","http://filles.jp","http://filles.jp/contact/","東京都","03-5209-0210"
"喫茶店・カフェ","すずの木カフェ","http://suzunokicafe.com","http://suzunokicafe.com/contact","神奈川県","0467-82-3411"
"喫茶店・カフェ","すずめの時間","http://sparrow-time.com","https://sparrow-time.com/contact","福岡県","0944-88-9211"
"喫茶店・カフェ","スティック・スイーツ・ファクトリービバシティ彦根店","http://sticksweets.jp","http://sticksweets.jp/contact/form.html","滋賀県","0749-47-5320"
"喫茶店・カフェ","ステフォレ","http://www.st-fore.jp","https://www.st-fore.jp/contact/","兵庫県","079-451-1155"
"喫茶店・カフェ","ステラリュヌ","http://stellalune.co.jp","http://www.stellalune.co.jp/stellalune","奈良県","0745-77-1008"
"喫茶店・カフェ","ストーク","http://www.stoke-shop.com","https://www.stoke-shop.com/contact","東京都","03-3972-1876"
"喫茶店・カフェ","ストリーム・ヴァレー","http://www.streamvalley.jp","http://www.streamvalley.jp/shopping/html/contact/","千葉県","04-7164-4151"
"喫茶店・カフェ","ストロベリーフィールズ西新店","http://strawberry-fields.co.jp","http://strawberry-fields.co.jp/contact/","福岡県","092-822-0400"
"喫茶店・カフェ","スナッフルス駅前店","http://www.snaffles.jp","https://www.snaffles.jp/inq/","北海道","0138-22-4704"
"喫茶店・カフェ","スノドカフェ","http://www.sndcafe.net","http://sndcafe.net/mailform","静岡県","054-346-7669"
"喫茶店・カフェ","スパイシーハート","http://www.spicy-heart.com","http://www.spicy-heart.com","京都府","075-601-7500"
"喫茶店・カフェ","スパイスカフェエスライン","http://cafe-s-51.com","http://cafe-s-51.com/contact","石川県","0761-24-1115"
"喫茶店・カフェ","スピカ","http://www.gentosha-comics.net","https://www.gentosha-comics.net/contact/","東京都","042-796-9074"
"喫茶店・カフェ","スプラウト","http://sprout-project.com","https://sprout-project.com/contact/","北海道","0136-55-5161"
"喫茶店・カフェ","スペインバル&カフェLaMancha","http://lamancha.cloud-line.com","http://lamancha.cloud-line.com","大分県","0972-83-5322"
"喫茶店・カフェ","スポーティフカフェ","http://www.sportiff.co.jp","https://www.sportiff.co.jp/contact/","神奈川県","0467-87-4511"
"喫茶店・カフェ","スミノ","http://www.sumino.biz","https://www.sumino.biz/contact.html","東京都","03-3832-0348"
"喫茶店・カフェ","スラッシュカフェ","http://thrush-d.com","http://thrush-d.com#lastPage","福岡県","092-521-4323"
"喫茶店・カフェ","スリーライク","http://www.threelike.co.jp","http://www.threelike.co.jp/contact/index.html","神奈川県","044-333-9086"
"喫茶店・カフェ","スローカフェタンポポ","http://www.slowcafe-tanpopo.com","http://www.slowcafe-tanpopo.com/contact.html","岡山県","086-253-8878"
"喫茶店・カフェ","スワン","http://www.swanbakery.co.jp","https://secure1.enekoshop.jp/shop/ContactForm?cid=67c666d65664155e7d90a6a589856eaf04d6261c&shopid=2321&lc=2","大阪府","06-6624-4337"
"喫茶店・カフェ","ゼー六","http://www.ze-roku06.jp","https://www.ze-roku06.jp/お問い合わせ/","大阪府","06-6261-2606"
"喫茶店・カフェ","セガフレード・ザネッティ・エスプレッソ仙台中央通り店","http://www.segafredo.jp","https://www.segafredo.jp/contact/","宮城県","022-393-7125"
"喫茶店・カフェ","ゼクウ","http://zeku.co.jp","http://zeku.co.jp/contact","東京都","03-3535-5030"
"喫茶店・カフェ","セザンヌ","http://www.cezanne.co.jp","http://www.cezanne.co.jp/contact/","東京都","03-3859-1995"
"喫茶店・カフェ","セジュール","http://wakamati2012.naganoblog.jp","http://wakamati2012.naganoblog.jp","長野県","0265-76-1773"
"喫茶店・カフェ","せせらぎ","http://seseragi-sc.jp","http://seseragi-sc.jp","静岡県","055-981-1756"
"喫茶店・カフェ","せせらぎの風","http://seseraginokaze.fc2web.com","http://seseraginokaze.fc2web.com/contact","岐阜県","058-239-6634"
"喫茶店・カフェ","セゾン","http://www.saizon.net","tel:0948-25-2822","福岡県","0948-25-2822"
"喫茶店・カフェ","せたカフェキッチンぷらす","http://setacafekitchen.web.fc2.com","http://setacafekitchen.web.fc2.com/contact","北海道","011-861-5070"
"喫茶店・カフェ","セピアの森で","http://www.sepianomoride.jp","https://ssl.xaas3.jp/s8622667/login/inquiryedit","岐阜県","0575-67-2108"
"喫茶店・カフェ","セラフコーヒー","http://selafu.chesuto.jp","http://selafu.chesuto.jp","鹿児島県","0996-52-1212"
"喫茶店・カフェ","セラミカ","http://ceramika-shop.jp","https://ceramika-shop.jp/contact.html","長野県","0263-31-3177"
"喫茶店・カフェ","セントラルパークカフェ","http://centralpark-cafe.com","http://centralpark-cafe.com/?page_id=7","千葉県","04-7157-8008"
"喫茶店・カフェ","セントロ","http://www.centro-arisugawa.com","https://centro.co.jp/contacts","東京都","03-3251-8560"
"喫茶店・カフェ","ソウルダイナー","http://www.souldiner.jp","http://www.souldiner.jp/contact/","愛知県","052-848-9979"
"喫茶店・カフェ","ぞおりー（草里）","https://www.zoree.net","https://www.zoree.net/contact","静岡県","054-352-4446"
